Fecha Orden;CodVenta;CodTienda;CodProducto;CodCliente;Cantidad;Precio;Coste;%IVA
12/01/2026;90049;444;478;59163;3;9.99;3.7363;10
12/01/2026;90050;474;536;59164;1;29.99;11.2163;21
12/01/2026;90051;212;528;59165;1;4.99;1.8663;8
12/01/2026;90052;492;310;59166;3;3578.27;2171.2942;8
12/01/2026;90053;552;312;59167;4;3578.27;2171.2942;8
12/01/2026;90054;405;325;59168;3;782.99;486.7066;4
12/01/2026;90055;75;225;59169;1;8.99;6.9223;4
12/01/2026;90056;351;231;59170;1;49.99;38.4923;8
12/01/2026;90057;173;225;59171;1;8.99;6.9223;8
12/01/2026;90058;231;479;59172;3;8.99;3.3623;8
12/01/2026;90059;545;386;59173;3;1120.49;713.0798;10
12/01/2026;90060;487;485;59174;1;21.98;8.2205;4
12/01/2026;90061;643;588;59175;4;769.49;419.7784;4
12/01/2026;90062;9;478;59176;1;9.99;3.7363;4
12/01/2026;90063;241;564;59177;4;2384.07;1481.9379;4
12/01/2026;90064;626;333;59178;4;782.99;486.7066;8
12/01/2026;90065;98;225;59179;4;8.99;6.9223;4
12/01/2026;90066;234;528;59180;1;4.99;1.8663;8
12/01/2026;90067;487;222;59181;1;34.99;13.0863;21
12/01/2026;90068;513;363;59182;4;2294.99;1251.9813;21
12/01/2026;90069;351;537;59183;1;35;13.09;10
12/01/2026;90070;302;478;59184;1;9.99;3.7363;21
12/01/2026;90071;258;313;59185;3;3578.27;2171.2942;21
12/01/2026;90072;93;217;59186;4;34.99;13.0863;21
12/01/2026;90073;523;480;59187;1;2.29;0.8565;10
12/01/2026;90074;626;480;59188;4;2.29;0.8565;8
12/01/2026;90075;513;577;59189;1;1214.85;755.1508;21
12/01/2026;90076;45;480;59190;2;2.29;0.8565;8
12/01/2026;90077;143;478;59191;1;9.99;3.7363;8
12/01/2026;90078;386;377;59192;3;2181.5625;1320.6838;8
12/01/2026;90079;149;222;59193;3;34.99;13.0863;4
12/01/2026;90080;241;528;59194;3;4.99;1.8663;4
12/01/2026;90081;234;371;59195;3;2181.5625;1320.6838;10
12/01/2026;90082;601;214;59196;2;34.99;13.0863;4
12/01/2026;90083;295;528;59197;4;4.99;1.8663;8
12/01/2026;90084;164;382;59198;4;1120.49;713.0798;8
12/01/2026;90085;241;485;59199;2;21.98;8.2205;8
12/01/2026;90086;601;479;59200;1;8.99;3.3623;8
12/01/2026;90087;416;491;59201;2;53.99;41.5723;4
12/01/2026;90088;647;480;59202;1;2.29;0.8565;4
12/01/2026;90089;66;477;59203;3;4.99;1.8663;21
12/01/2026;90090;474;388;59204;3;1120.49;713.0798;8
12/01/2026;90091;487;384;59205;2;1120.49;713.0798;8
12/01/2026;90092;545;482;59206;3;8.99;3.3623;10
12/01/2026;90093;514;536;59207;2;29.99;11.2163;10
12/01/2026;90094;234;584;59208;1;539.99;343.6496;8
12/01/2026;90095;351;529;59209;1;3.99;1.4923;8
12/01/2026;90096;526;310;59210;4;3578.27;2171.2942;4
12/01/2026;90097;231;490;59211;2;53.99;41.5723;8
12/01/2026;90098;295;389;59212;1;1000.4375;605.6492;8
12/01/2026;90099;626;477;59213;1;4.99;1.8663;21
12/01/2026;90100;93;388;59214;3;1120.49;713.0798;4
12/01/2026;90101;526;378;59215;4;2443.35;1554.9479;8
12/01/2026;90102;9;529;59216;3;3.99;1.4923;4
12/01/2026;90103;626;538;59217;1;21.49;8.0373;8
12/01/2026;90104;213;473;59218;1;63.5;23.749;8
12/01/2026;90105;561;490;59219;4;53.99;41.5723;8
12/01/2026;90106;333;486;59220;2;159;59.466;8
12/01/2026;90107;234;373;59221;2;2181.5625;1320.6838;21
12/01/2026;90108;143;477;59222;4;4.99;1.8663;21
12/01/2026;90109;213;485;59223;2;21.98;8.2205;8
12/01/2026;90110;45;348;59224;1;3374.99;1898.0944;4
12/01/2026;90111;487;605;59225;1;539.99;343.6496;8
12/01/2026;90112;572;485;59226;4;21.98;8.2205;8
12/01/2026;90113;286;484;59227;2;7.95;2.9733;21
12/01/2026;90114;444;225;59228;1;8.99;6.9223;21
12/01/2026;90115;333;373;59229;1;2181.5625;1320.6838;8
12/01/2026;90116;351;584;59230;2;539.99;343.6496;8
12/01/2026;90117;572;528;59231;4;4.99;1.8663;4
12/01/2026;90118;164;537;59232;1;35;13.09;8
12/01/2026;90119;513;225;59233;1;8.99;6.9223;8
12/01/2026;90120;474;592;59234;4;564.99;308.2179;10
12/01/2026;90121;159;478;59235;1;9.99;3.7363;10
12/01/2026;90122;142;483;59236;3;120;44.88;21
12/01/2026;90123;212;489;59237;3;53.99;41.5723;8
12/01/2026;90124;461;311;59238;2;3578.27;2171.2942;4
12/01/2026;90125;523;478;59239;3;9.99;3.7363;4
12/01/2026;90126;143;222;59240;4;34.99;13.0863;4
12/01/2026;90127;264;225;59241;2;8.99;6.9223;8
12/01/2026;90128;287;214;59242;3;34.99;13.0863;8
12/01/2026;90129;333;528;59243;2;4.99;1.8663;8
12/01/2026;90130;98;528;59244;3;4.99;1.8663;8
12/01/2026;90131;601;217;59245;1;34.99;13.0863;10
12/01/2026;90132;296;575;59246;3;2384.07;1481.9379;21
12/01/2026;90133;93;214;59247;1;34.99;13.0863;8
12/01/2026;90134;585;540;59248;3;32.6;12.1924;4
12/01/2026;90135;295;573;59249;3;2384.07;1481.9379;8
12/01/2026;90136;23;536;59250;3;29.99;11.2163;4
12/01/2026;90137;142;485;59251;3;21.98;8.2205;8
12/01/2026;90138;523;537;59252;4;35;13.09;8
12/01/2026;90139;395;214;59253;3;34.99;13.0863;21
12/01/2026;90140;357;368;59254;2;2443.35;1518.7864;10
12/01/2026;90141;313;228;59255;4;49.99;38.4923;8
12/01/2026;90142;572;536;59256;3;29.99;11.2163;4
12/01/2026;90143;647;217;59257;1;34.99;13.0863;21
12/01/2026;90144;474;485;59258;2;21.98;8.2205;8
12/01/2026;90145;395;384;59259;1;1120.49;713.0798;8
12/01/2026;90146;2;352;59260;4;2071.4196;1117.8559;8
12/01/2026;90147;444;379;59261;4;2181.5625;1320.6838;4
12/01/2026;90148;487;214;59262;4;34.99;13.0863;21
12/01/2026;90149;212;465;59263;4;24.49;9.1593;8
12/01/2026;90150;585;486;59264;3;159;59.466;10
12/01/2026;90151;386;479;59265;3;8.99;3.3623;8
12/01/2026;90152;24;477;59266;2;4.99;1.8663;21
12/01/2026;90153;514;477;59267;4;4.99;1.8663;8
12/01/2026;90154;154;480;59268;3;2.29;0.8565;8
12/01/2026;90155;405;225;59269;3;8.99;6.9223;10
12/01/2026;90156;2;467;59270;1;24.49;9.1593;8
12/01/2026;90157;296;537;59271;1;35;13.09;10
12/01/2026;90158;142;359;59272;3;2294.99;1251.9813;21
12/01/2026;90159;643;476;59273;2;69.99;26.1763;4
12/01/2026;90160;525;214;59274;1;34.99;13.0863;21
12/01/2026;90161;45;479;59275;3;8.99;3.3623;4
12/01/2026;90162;98;479;59276;3;8.99;3.3623;8
12/01/2026;90163;528;477;59277;2;4.99;1.8663;8
12/01/2026;90164;635;540;59278;2;32.6;12.1924;4
12/01/2026;90165;491;536;59279;4;29.99;11.2163;10
12/01/2026;90166;545;529;59280;4;3.99;1.4923;4
12/01/2026;90167;176;539;59281;1;24.99;9.3463;10
12/01/2026;90168;514;480;59282;3;2.29;0.8565;4
12/01/2026;90169;213;485;59283;2;21.98;8.2205;4
12/01/2026;90170;154;479;59284;4;8.99;3.3623;8
12/01/2026;90171;526;529;59285;4;3.99;1.4923;10
12/01/2026;90172;528;373;59286;2;2181.5625;1320.6838;10
12/01/2026;90173;537;463;59287;4;24.49;9.1593;8
12/01/2026;90174;514;606;59288;1;539.99;343.6496;4
12/01/2026;90175;143;480;59289;3;2.29;0.8565;4
12/01/2026;90176;93;477;59290;3;4.99;1.8663;10
12/01/2026;90177;492;572;59291;2;742.35;461.4448;8
12/01/2026;90178;35;356;59292;2;2071.4196;1117.8559;10
12/01/2026;90179;164;573;59293;2;2384.07;1481.9379;4
12/01/2026;90180;93;479;59294;4;8.99;3.3623;21
12/01/2026;90181;528;529;59295;1;3.99;1.4923;8
12/01/2026;90182;526;528;59296;2;4.99;1.8663;4
12/01/2026;90183;256;535;59297;3;24.99;9.3463;21
12/01/2026;90184;357;478;59298;4;9.99;3.7363;10
12/01/2026;90185;514;222;59299;2;34.99;13.0863;10
12/01/2026;90186;286;234;59300;4;49.99;38.4923;8
12/01/2026;90187;333;489;59301;1;53.99;41.5723;8
12/01/2026;90188;306;530;59302;3;4.99;1.8663;10
12/01/2026;90189;154;310;59303;3;3578.27;2171.2942;8
12/01/2026;90190;164;225;59304;1;8.99;6.9223;8
12/01/2026;90191;256;228;59305;4;49.99;38.4923;8
12/01/2026;90192;9;530;59306;4;4.99;1.8663;8
12/01/2026;90193;286;485;59307;4;21.98;8.2205;8
12/01/2026;90194;416;528;59308;4;4.99;1.8663;4
12/01/2026;90195;66;477;59309;4;4.99;1.8663;8
12/01/2026;90196;143;537;59310;2;35;13.09;8
12/01/2026;90197;176;540;59311;3;32.6;12.1924;21
12/01/2026;90198;552;479;59312;3;8.99;3.3623;8
12/01/2026;90199;528;231;59313;3;49.99;38.4923;8
12/01/2026;90200;405;535;59314;2;24.99;9.3463;4
12/01/2026;90201;93;478;59315;1;9.99;3.7363;10
12/01/2026;90202;231;485;59316;2;21.98;8.2205;8
12/01/2026;90203;525;538;59317;3;21.49;8.0373;4
12/01/2026;90204;159;477;59318;4;4.99;1.8663;4
12/01/2026;90205;585;474;59319;2;69.99;26.1763;4
12/01/2026;90206;195;463;59320;1;24.49;9.1593;8
12/01/2026;90207;411;479;59321;3;8.99;3.3623;8
12/01/2026;90208;357;583;59322;2;1700.99;1082.51;8
12/01/2026;90209;528;214;59323;3;34.99;13.0863;8
12/01/2026;90210;143;484;59324;3;7.95;2.9733;4
12/01/2026;90211;302;388;59325;3;1120.49;713.0798;10
12/01/2026;90212;195;536;59326;3;29.99;11.2163;8
12/01/2026;90213;492;480;59327;1;2.29;0.8565;21
12/01/2026;90214;561;225;59328;1;8.99;6.9223;10
12/01/2026;90215;258;355;59329;3;2319.99;1265.6195;4
12/01/2026;90216;256;528;59330;4;4.99;1.8663;8
12/01/2026;90217;93;587;59331;3;769.49;419.7784;4
12/01/2026;90218;513;491;59332;1;53.99;41.5723;4
12/01/2026;90219;491;605;59333;3;539.99;343.6496;8
12/01/2026;90220;234;480;59334;3;2.29;0.8565;8
12/01/2026;90221;23;529;59335;2;3.99;1.4923;8
12/01/2026;90222;647;237;59336;2;49.99;38.4923;8
12/01/2026;90223;9;528;59337;2;4.99;1.8663;8
12/01/2026;90224;234;528;59338;4;4.99;1.8663;21
12/01/2026;90225;264;467;59339;2;24.49;9.1593;21
12/01/2026;90226;514;217;59340;2;34.99;13.0863;21
12/01/2026;90227;585;480;59341;4;2.29;0.8565;8
12/01/2026;90228;537;562;59342;2;2384.07;1481.9379;8
12/01/2026;90229;195;222;59343;3;34.99;13.0863;21
12/01/2026;90230;491;478;59344;3;9.99;3.7363;21
12/01/2026;90231;528;477;59345;4;4.99;1.8663;4
12/01/2026;90232;95;228;59346;2;49.99;38.4923;8
12/01/2026;90233;143;355;59347;3;2319.99;1265.6195;8
12/01/2026;90234;190;313;59348;4;3578.27;2171.2942;4
12/01/2026;90235;143;485;59349;3;21.98;8.2205;8
12/01/2026;90236;537;541;59350;2;28.99;10.8423;21
12/01/2026;90237;234;361;59351;2;2294.99;1251.9813;8
12/01/2026;90238;635;231;59352;4;49.99;38.4923;8
12/01/2026;90239;525;343;59353;2;782.99;486.7066;8
12/01/2026;90240;231;528;59354;4;4.99;1.8663;21
12/01/2026;90241;351;477;59355;2;4.99;1.8663;4
12/01/2026;90242;213;529;59356;3;3.99;1.4923;4
12/01/2026;90243;601;490;59357;1;53.99;41.5723;4
12/01/2026;90244;190;477;59358;4;4.99;1.8663;8
12/01/2026;90245;98;231;59359;2;49.99;38.4923;21
12/01/2026;90246;405;491;59360;2;53.99;41.5723;8
12/01/2026;90247;416;465;59361;3;24.49;9.1593;4
12/01/2026;90248;444;528;59362;1;4.99;1.8663;10
12/01/2026;90249;411;536;59363;4;29.99;11.2163;4
12/01/2026;90250;258;463;59364;3;24.49;9.1593;4
12/01/2026;90251;526;228;59365;2;49.99;38.4923;10
12/01/2026;90252;386;528;59366;1;4.99;1.8663;8
12/01/2026;90253;295;535;59367;1;24.99;9.3463;10
12/01/2026;90254;549;567;59368;2;742.35;461.4448;10
12/01/2026;90255;164;386;59369;1;1120.49;713.0798;10
12/01/2026;90256;2;530;59370;4;4.99;1.8663;4
12/01/2026;90257;513;528;59371;2;4.99;1.8663;10
12/01/2026;90258;386;480;59372;1;2.29;0.8565;8
12/01/2026;90259;95;217;59373;1;34.99;13.0863;4
12/01/2026;90260;159;311;59374;4;3578.27;2171.2942;8
12/01/2026;90261;525;528;59375;2;4.99;1.8663;21
12/01/2026;90262;513;474;59376;2;69.99;26.1763;8
12/01/2026;90263;626;528;59377;2;4.99;1.8663;21
12/01/2026;90264;492;484;59378;3;7.95;2.9733;8
12/01/2026;90265;2;536;59379;1;29.99;11.2163;4
12/01/2026;90266;213;477;59380;2;4.99;1.8663;4
12/01/2026;90267;231;225;59381;2;8.99;6.9223;10
12/01/2026;90268;142;536;59382;2;29.99;11.2163;8
12/01/2026;90269;635;477;59383;1;4.99;1.8663;8
12/01/2026;90270;411;539;59384;1;24.99;9.3463;8
12/01/2026;90271;164;379;59385;1;2181.5625;1320.6838;10
12/01/2026;90272;487;529;59386;2;3.99;1.4923;21
12/01/2026;90273;487;225;59387;3;8.99;6.9223;21
12/01/2026;90274;357;483;59388;3;120;44.88;10
12/01/2026;90275;416;484;59389;2;7.95;2.9733;8
12/01/2026;90276;491;311;59390;1;3578.27;2171.2942;21
12/01/2026;90277;545;480;59391;2;2.29;0.8565;21
12/01/2026;90278;572;529;59392;3;3.99;1.4923;4
12/01/2026;90279;234;477;59393;2;4.99;1.8663;8
12/01/2026;90280;164;539;59394;3;24.99;9.3463;4
12/01/2026;90281;395;536;59395;4;29.99;11.2163;8
12/01/2026;90282;164;225;59396;4;8.99;6.9223;4
12/01/2026;90283;154;573;59397;3;2384.07;1481.9379;4
12/01/2026;90284;313;237;59398;3;49.99;38.4923;21
12/01/2026;90285;176;582;59399;1;1700.99;1082.51;21
12/01/2026;90286;444;477;59400;1;4.99;1.8663;8
12/01/2026;90287;164;463;59401;3;24.49;9.1593;4
12/01/2026;90288;241;480;59402;4;2.29;0.8565;10
12/01/2026;90289;35;214;59403;3;34.99;13.0863;21
12/01/2026;90290;231;478;59404;3;9.99;3.7363;8
12/01/2026;90291;24;480;59405;3;2.29;0.8565;21
12/01/2026;90292;585;214;59406;1;34.99;13.0863;10
12/01/2026;90293;264;225;59407;2;8.99;6.9223;21
12/01/2026;90294;173;578;59408;1;1214.85;755.1508;4
12/01/2026;90295;513;536;59409;3;29.99;11.2163;4
12/01/2026;90296;561;478;59410;4;9.99;3.7363;4
12/01/2026;90297;528;225;59411;2;8.99;6.9223;10
12/01/2026;90298;572;480;59412;4;2.29;0.8565;8
12/01/2026;90299;9;477;59413;2;4.99;1.8663;10
12/01/2026;90300;264;535;59414;2;24.99;9.3463;4
12/01/2026;90301;545;604;59415;2;539.99;343.6496;8
12/01/2026;90302;513;482;59416;3;8.99;3.3623;4
12/01/2026;90303;487;594;59417;2;564.99;308.2179;21
12/01/2026;90304;386;463;59418;1;24.49;9.1593;8
12/01/2026;90305;405;539;59419;4;24.99;9.3463;4
12/01/2026;90306;552;310;59420;1;3578.27;2171.2942;4
12/01/2026;90307;643;529;59421;4;3.99;1.4923;8
12/01/2026;90308;626;528;59422;4;4.99;1.8663;21
12/01/2026;90309;487;479;59423;1;8.99;3.3623;8
12/01/2026;90310;154;313;59424;3;3578.27;2171.2942;21
12/01/2026;90311;525;478;59425;2;9.99;3.7363;4
12/01/2026;90312;9;217;59426;4;34.99;13.0863;8
12/01/2026;90313;456;528;59427;2;4.99;1.8663;8
12/01/2026;90314;2;535;59428;4;24.99;9.3463;4
12/01/2026;90315;164;477;59429;1;4.99;1.8663;4
12/01/2026;90316;461;477;59430;4;4.99;1.8663;10
12/01/2026;90317;395;481;59431;2;8.99;3.3623;8
12/01/2026;90318;164;568;59432;3;742.35;461.4448;21
12/01/2026;90319;601;477;59433;4;4.99;1.8663;4
12/01/2026;90320;295;360;59434;2;2049.0982;1105.81;21
12/01/2026;90321;626;357;59435;4;2319.99;1265.6195;21
12/01/2026;90322;2;311;59436;3;3578.27;2171.2942;8
12/01/2026;90323;513;475;59437;4;69.99;26.1763;8
12/01/2026;90324;173;480;59438;1;2.29;0.8565;8
12/01/2026;90325;525;475;59439;1;69.99;26.1763;4
12/01/2026;90326;461;485;59440;1;21.98;8.2205;8
12/01/2026;90327;2;477;59441;2;4.99;1.8663;8
12/01/2026;90328;456;474;59442;4;69.99;26.1763;8
12/01/2026;90329;295;539;59443;2;24.99;9.3463;10
12/01/2026;90330;95;528;59444;4;4.99;1.8663;4
12/01/2026;90331;525;539;59445;2;24.99;9.3463;4
12/01/2026;90332;24;214;59446;1;34.99;13.0863;8
12/01/2026;90333;647;368;59447;4;2443.35;1518.7864;4
12/01/2026;90334;264;538;59448;4;21.49;8.0373;4
12/01/2026;90335;549;605;59449;1;539.99;343.6496;8
12/01/2026;90336;491;540;59450;2;32.6;12.1924;8
12/01/2026;90337;523;529;59451;1;3.99;1.4923;4
12/01/2026;90338;287;489;59452;3;53.99;41.5723;4
12/01/2026;90339;461;217;59453;2;34.99;13.0863;4
12/01/2026;90340;313;480;59454;3;2.29;0.8565;4
12/01/2026;90341;176;477;59455;1;4.99;1.8663;10
12/01/2026;90342;176;537;59456;3;35;13.09;21
12/01/2026;90343;635;214;59457;2;34.99;13.0863;10
12/01/2026;90344;50;479;59458;4;8.99;3.3623;4
12/01/2026;90345;295;487;59459;2;54.99;20.5663;8
12/01/2026;90346;514;538;59460;2;21.49;8.0373;4
12/01/2026;90347;491;528;59461;4;4.99;1.8663;8
12/01/2026;90348;395;314;59462;2;3578.27;2171.2942;4
12/01/2026;90349;416;382;59463;3;1120.49;713.0798;8
12/01/2026;90350;98;214;59464;4;34.99;13.0863;4
12/01/2026;90351;258;355;59465;3;2319.99;1265.6195;10
12/01/2026;90352;386;381;59466;2;1000.4375;605.6492;10
12/01/2026;90353;491;225;59467;3;8.99;6.9223;10
12/01/2026;90354;50;463;59468;4;24.49;9.1593;10
12/01/2026;90355;492;234;59469;3;49.99;38.4923;4
12/01/2026;90356;456;214;59470;1;34.99;13.0863;10
12/01/2026;90357;444;314;59471;2;3578.27;2171.2942;10
12/01/2026;90358;528;225;59472;1;8.99;6.9223;8
12/01/2026;90359;552;336;59473;2;699.0982;413.1463;4
12/01/2026;90360;635;231;59474;3;49.99;38.4923;4
12/01/2026;90361;142;530;59475;1;4.99;1.8663;8
12/01/2026;90362;626;528;59476;3;4.99;1.8663;8
12/01/2026;90363;296;477;59477;4;4.99;1.8663;8
12/01/2026;90364;256;573;59478;3;2384.07;1481.9379;10
12/01/2026;90365;234;222;59479;4;34.99;13.0863;4
12/01/2026;90366;295;217;59480;2;34.99;13.0863;8
12/01/2026;90367;75;590;59481;4;769.49;419.7784;8
12/01/2026;90368;195;538;59482;3;21.49;8.0373;8
12/01/2026;90369;487;476;59483;3;69.99;26.1763;8
12/01/2026;90370;395;477;59484;3;4.99;1.8663;8
12/01/2026;90371;526;217;59485;2;34.99;13.0863;21
12/01/2026;90372;585;530;59486;1;4.99;1.8663;8
12/01/2026;90373;395;474;59487;1;69.99;26.1763;8
12/01/2026;90374;302;353;59488;1;2319.99;1265.6195;8
12/01/2026;90375;264;567;59489;1;742.35;461.4448;8
12/01/2026;90376;444;536;59490;1;29.99;11.2163;10
12/01/2026;90377;444;529;59491;1;3.99;1.4923;21
12/01/2026;90378;195;477;59492;4;4.99;1.8663;8
12/01/2026;90379;173;490;59493;4;53.99;41.5723;4
12/01/2026;90380;647;474;59494;1;69.99;26.1763;21
12/01/2026;90381;561;477;59495;2;4.99;1.8663;8
12/01/2026;90382;296;540;59496;1;32.6;12.1924;8
12/01/2026;90383;231;356;59497;1;2071.4196;1117.8559;10
12/01/2026;90384;98;222;59498;3;34.99;13.0863;21
12/01/2026;90385;549;381;59499;3;1000.4375;605.6492;10
12/01/2026;90386;66;537;59500;4;35;13.09;8
12/01/2026;90387;143;477;59501;1;4.99;1.8663;10
12/01/2026;90388;149;477;59502;3;4.99;1.8663;21
12/01/2026;90389;333;479;59503;4;8.99;3.3623;8
12/01/2026;90390;456;528;59504;2;4.99;1.8663;8
12/01/2026;90391;561;217;59505;3;34.99;13.0863;8
12/01/2026;90392;411;529;59506;1;3.99;1.4923;8
12/01/2026;90393;357;222;59507;3;34.99;13.0863;8
12/01/2026;90394;444;222;59508;2;34.99;13.0863;8
12/01/2026;90395;514;357;59509;2;2319.99;1265.6195;21
12/01/2026;90396;444;479;59510;4;8.99;3.3623;8
12/01/2026;90397;601;477;59511;2;4.99;1.8663;4
12/01/2026;90398;487;529;59512;4;3.99;1.4923;10
12/01/2026;90399;212;480;59513;4;2.29;0.8565;8
12/01/2026;90400;143;346;59514;3;3399.99;1912.1544;8
12/01/2026;90401;173;477;59515;3;4.99;1.8663;8
12/01/2026;90402;149;536;59516;4;29.99;11.2163;4
12/01/2026;90403;561;214;59517;3;34.99;13.0863;8
12/01/2026;90404;212;222;59518;4;34.99;13.0863;4
12/01/2026;90405;154;231;59519;4;49.99;38.4923;4
12/01/2026;90406;24;575;59520;2;2384.07;1481.9379;8
12/01/2026;90407;601;605;59521;3;539.99;343.6496;21
12/01/2026;90408;241;536;59522;3;29.99;11.2163;8
12/01/2026;90409;75;231;59523;4;49.99;38.4923;4
12/01/2026;90410;35;228;59524;1;49.99;38.4923;8
12/01/2026;90411;513;478;59525;4;9.99;3.7363;4
12/01/2026;90412;405;477;59526;3;4.99;1.8663;8
12/01/2026;90413;24;225;59527;2;8.99;6.9223;4
12/01/2026;90414;256;477;59528;2;4.99;1.8663;8
12/01/2026;90415;142;217;59529;3;34.99;13.0863;10
12/01/2026;90416;98;529;59530;1;3.99;1.4923;4
12/01/2026;90417;24;476;59531;4;69.99;26.1763;4
12/01/2026;90418;98;536;59532;1;29.99;11.2163;4
12/01/2026;90419;176;479;59533;2;8.99;3.3623;8
12/01/2026;90420;234;214;59534;4;34.99;13.0863;8
12/01/2026;90421;302;485;59535;3;21.98;8.2205;8
12/01/2026;90422;2;477;59536;3;4.99;1.8663;4
12/01/2026;90423;296;484;59537;1;7.95;2.9733;8
12/01/2026;90424;351;483;59538;2;120;44.88;8
12/01/2026;90425;461;372;59539;1;2443.35;1554.9479;8
12/01/2026;90426;513;214;59540;4;34.99;13.0863;4
12/01/2026;90427;149;528;59541;3;4.99;1.8663;21
12/01/2026;90428;461;480;59542;4;2.29;0.8565;8
12/01/2026;90429;357;225;59543;1;8.99;6.9223;10
12/01/2026;90430;523;361;59544;1;2294.99;1251.9813;4
12/01/2026;90431;386;478;59545;1;9.99;3.7363;10
12/01/2026;90432;523;217;59546;3;34.99;13.0863;4
12/01/2026;90433;258;476;59547;4;69.99;26.1763;4
12/01/2026;90434;635;481;59548;3;8.99;3.3623;8
12/01/2026;90435;154;485;59549;3;21.98;8.2205;8
12/01/2026;90436;264;357;59550;3;2319.99;1265.6195;21
12/01/2026;90437;487;582;59551;2;1700.99;1082.51;10
12/01/2026;90438;306;487;59552;3;54.99;20.5663;21
12/01/2026;90439;626;537;59553;4;35;13.09;8
12/01/2026;90440;241;528;59554;4;4.99;1.8663;8
12/01/2026;90441;241;568;59555;1;742.35;461.4448;10
12/01/2026;90442;545;536;59556;1;29.99;11.2163;8
12/01/2026;90443;164;222;59557;2;34.99;13.0863;8
12/01/2026;90444;528;214;59558;2;34.99;13.0863;8
12/01/2026;90445;241;477;59559;4;4.99;1.8663;8
12/01/2026;90446;23;359;59560;3;2294.99;1251.9813;4
12/01/2026;90447;351;477;59561;2;4.99;1.8663;10
12/01/2026;90448;525;222;59562;2;34.99;13.0863;8
12/01/2026;90449;549;217;59563;4;34.99;13.0863;8
12/01/2026;90450;513;484;59564;2;7.95;2.9733;10
12/01/2026;90451;444;478;59565;3;9.99;3.7363;10
12/01/2026;90452;357;225;59566;2;8.99;6.9223;10
12/01/2026;90453;231;538;59567;2;21.49;8.0373;10
12/01/2026;90454;143;351;59568;2;3374.99;1898.0944;8
12/01/2026;90455;159;373;59569;4;2181.5625;1320.6838;10
12/01/2026;90456;154;353;59570;4;2319.99;1265.6195;8
12/01/2026;90457;149;479;59571;2;8.99;3.3623;4
12/01/2026;90458;231;222;59572;3;34.99;13.0863;4
12/01/2026;90459;66;539;59573;4;24.99;9.3463;8
12/01/2026;90460;23;485;59574;2;21.98;8.2205;8
12/01/2026;90461;241;217;59575;2;34.99;13.0863;4
12/01/2026;90462;159;490;59576;2;53.99;41.5723;10
12/01/2026;90463;386;225;59577;4;8.99;6.9223;10
12/01/2026;90464;561;477;59578;1;4.99;1.8663;8
12/01/2026;90465;635;349;59579;1;3374.99;1898.0944;8
12/01/2026;90466;626;486;59580;3;159;59.466;8
12/01/2026;90467;256;488;59581;1;53.99;41.5723;21
12/01/2026;90468;2;530;59582;3;4.99;1.8663;4
12/01/2026;90469;395;597;59583;3;539.99;294.5797;4
12/01/2026;90470;195;355;59584;4;2319.99;1265.6195;4
12/01/2026;90471;635;487;59585;1;54.99;20.5663;21
12/01/2026;90472;643;355;59586;3;2319.99;1265.6195;21
12/01/2026;90473;50;485;59587;3;21.98;8.2205;21
12/01/2026;90474;545;355;59588;2;2319.99;1265.6195;8
12/01/2026;90475;286;363;59589;4;2294.99;1251.9813;10
12/01/2026;90476;302;480;59590;3;2.29;0.8565;4
12/01/2026;90477;585;480;59591;4;2.29;0.8565;8
12/01/2026;90478;545;485;59592;3;21.98;8.2205;8
12/01/2026;90479;585;465;59593;1;24.49;9.1593;21
12/01/2026;90480;35;565;59594;3;742.35;461.4448;8
12/01/2026;90481;523;214;59595;2;34.99;13.0863;8
12/01/2026;90482;487;353;59596;1;2319.99;1265.6195;8
12/01/2026;90483;142;567;59597;4;742.35;461.4448;10
12/01/2026;90484;296;356;59598;4;2071.4196;1117.8559;8
12/01/2026;90485;149;528;59599;3;4.99;1.8663;4
12/01/2026;90486;173;310;59600;3;3578.27;2171.2942;4
12/01/2026;90487;75;217;59601;1;34.99;13.0863;8
12/01/2026;90488;643;579;59602;1;1214.85;755.1508;4
12/01/2026;90489;95;225;59603;3;8.99;6.9223;8
12/01/2026;90490;142;529;59604;1;3.99;1.4923;8
12/01/2026;90491;461;480;59605;3;2.29;0.8565;8
12/01/2026;90492;313;606;59606;1;539.99;343.6496;21
12/01/2026;90493;395;487;59607;4;54.99;20.5663;4
12/01/2026;90494;635;581;59608;1;1700.99;1082.51;8
12/01/2026;90495;190;580;59609;2;1700.99;1082.51;4
12/01/2026;90496;351;580;59610;4;1700.99;1082.51;8
12/01/2026;90497;24;376;59611;4;2443.35;1554.9479;8
12/01/2026;90498;164;480;59612;2;2.29;0.8565;8
12/01/2026;90499;306;222;59613;3;34.99;13.0863;10
12/01/2026;90500;416;314;59614;1;3578.27;2171.2942;21
12/01/2026;90501;492;566;59615;1;742.35;461.4448;8
12/01/2026;90502;537;222;59616;4;34.99;13.0863;4
12/01/2026;90503;456;484;59617;2;7.95;2.9733;4
12/01/2026;90504;302;360;59618;1;2049.0982;1105.81;4
12/01/2026;90505;537;599;59619;4;539.99;294.5797;4
12/01/2026;90506;234;479;59620;2;8.99;3.3623;4
12/01/2026;90507;552;536;59621;4;29.99;11.2163;10
12/01/2026;90508;93;378;59622;4;2443.35;1554.9479;4
